Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Rnpepl1	ENSMUST00000027487.9	arginyl aminopeptidase (aminopeptidase B)-like 1 	4508	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Ntng2	ENSMUST00000177689.2	netrin G2 	189	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Gypc	ENSMUST00000174459.1	glycophorin C 	158	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.12	< 0.1
Dgkk	ENSMUST00000067410.8	diacylglycerol kinase kappa 	11	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Gm9913	ENSMUST00000066157.1	predicted gene 9913 	9	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Dixdc1	ENSMUST00000034566.9	DIX domain containing 1 	40	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.15	< 0.1
Gtf3c3	ENSMUST00000041638.7	general transcription factor IIIC, polypeptide 3 	71	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.15	< 0.1
Nsd1	ENSMUST00000099490.2	nuclear receptor-binding SET-domain protein 1 	1937	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Star	ENSMUST00000033979.4	steroidogenic acute regulatory protein 	84	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Gm14418	ENSMUST00000128657.2	predicted gene 14418 	0	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Gm14322	ENSMUST00000119838.3	predicted gene 14322 	0	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Zfp563	ENSMUST00000131722.2	zinc finger protein 563 	151	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.14	< 0.1
Gja3	ENSMUST00000061614.6	gap junction protein, alpha 3 	94	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Thsd7a	ENSMUST00000046121.7	thrombospondin, type I, domain containing 7A 	91	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Tmem182	ENSMUST00000114765.2	transmembrane protein 182 	1758	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Rbm4	ENSMUST00000178615.2	RNA binding motif protein 4 	1196	4	0	2	2	2	mmu-miR-223-5p	-0.07	-0.52	< 0.1
Angptl2	ENSMUST00000004208.5	angiopoietin-like 2 	1314	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Maml1	ENSMUST00000059458.4	mastermind like 1 (Drosophila) 	74	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Edem1	ENSMUST00000089162.3	ER degradation enhancer, mannosidase alpha-like 1 	2504	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.11	< 0.1
Wtap	ENSMUST00000159986.2	Wilms tumour 1-associating protein 	103	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.19	< 0.1
Uchl5	ENSMUST00000018333.7	ubiquitin carboxyl-terminal esterase L5 	800	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.46	< 0.1
Ptchd4	ENSMUST00000048691.4	patched domain containing 4 	25	6	2	3	1	3	mmu-miR-223-5p	-0.07	-0.34	< 0.1
Slc43a3	ENSMUST00000090726.5	solute carrier family 43, member 3 	27	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.13	< 0.1
Stk39	ENSMUST00000102715.3	serine/threonine kinase 39 	140	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.12	< 0.1
Adamts19	ENSMUST00000052907.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 19 	32	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Fam73a	ENSMUST00000073089.7	family with sequence similarity 73, member A 	581	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
9030624G23Rik	ENSMUST00000101538.3	RIKEN cDNA 9030624G23 gene 	0	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Pgpep1l	ENSMUST00000032770.2	pyroglutamyl-peptidase I-like 	39	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.20	< 0.1
Pappa	ENSMUST00000084501.3	pregnancy-associated plasma protein A 	33	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Ppil4	ENSMUST00000015901.5	peptidylprolyl isomerase (cyclophilin)-like 4 	3000	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Slc24a4	ENSMUST00000079020.5	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4 	97	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.17	< 0.1
Fzd1	ENSMUST00000054294.5	frizzled homolog 1 (Drosophila) 	255	3	1	1	1	0	mmu-miR-223-5p	-0.07	-0.31	< 0.1
Myo1b	ENSMUST00000046390.8	myosin IB 	753	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.10	< 0.1
Leng1	ENSMUST00000019878.7	leukocyte receptor cluster (LRC) member 1 	199	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Fnbp4	ENSMUST00000013759.5	formin binding protein 4 	1814	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Usp9x	ENSMUST00000089302.5	ubiquitin specific peptidase 9, X chromosome 	5	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Tbc1d30	ENSMUST00000064107.5	TBC1 domain family, member 30 	252	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Ldlrap1	ENSMUST00000037828.6	low density lipoprotein receptor adaptor protein 1 	567	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Tecrl	ENSMUST00000053543.5	trans-2,3-enoyl-CoA reductase-like 	429	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.24	< 0.1
Slco5a1	ENSMUST00000188454.1	solute carrier organic anion transporter family, member 5A1 	20	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Kcng1	ENSMUST00000109191.1	potassium voltage-gated channel, subfamily G, member 1 	17	5	1	0	4	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Sema5b	ENSMUST00000120756.2	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B 	19	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
St6galnac5	ENSMUST00000044278.5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 	85	2	0	0	2	1	mmu-miR-223-5p	-0.07	-0.10	< 0.1
Snai3	ENSMUST00000006762.5	snail homolog 3 (Drosophila) 	43	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Klhl29	ENSMUST00000020958.8	kelch-like 29 	112	3	1	0	2	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Bptf	ENSMUST00000057892.9	bromodomain PHD finger transcription factor 	2228	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Usp25	ENSMUST00000023580.6	ubiquitin specific peptidase 25 	1925	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Atp2b2	ENSMUST00000089003.6	ATPase, Ca++ transporting, plasma membrane 2 	47	2	1	0	1	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Samd12	ENSMUST00000078673.7	sterile alpha motif domain containing 12 	126	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Pigw	ENSMUST00000067058.2	phosphatidylinositol glycan anchor biosynthesis, class W 	95	1	0	0	1	2	mmu-miR-223-5p	-0.07	-0.19	< 0.1
Cul5	ENSMUST00000120122.2	cullin 5 	1755	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Zfp451	ENSMUST00000019861.7	zinc finger protein 451 	263	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.10	< 0.1
Chrm2	ENSMUST00000172278.2	cholinergic receptor, muscarinic 2, cardiac 	123	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.13	< 0.1
Piga	ENSMUST00000112255.2	phosphatidylinositol glycan anchor biosynthesis, class A 	563	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Deb1	ENSMUST00000035113.9	differentially expressed in B16F10 1 	12617	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.29	< 0.1
Fam13c	ENSMUST00000062883.6	family with sequence similarity 13, member C 	493	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
D630045J12Rik	ENSMUST00000117556.2	RIKEN cDNA D630045J12 gene 	244	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Epha3	ENSMUST00000064405.6	Eph receptor A3 	38	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Kcnh7	ENSMUST00000075052.4	potassium voltage-gated channel, subfamily H (eag-related), member 7 	5	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Fam69c	ENSMUST00000052501.2	family with sequence similarity 69, member C 	5	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Lrrc1	ENSMUST00000183873.2	leucine rich repeat containing 1 	556	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Kcnq3	ENSMUST00000070256.7	potassium voltage-gated channel, subfamily Q, member 3 	10	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Bbs4	ENSMUST00000026265.6	Bardet-Biedl syndrome 4 (human) 	27	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Ttc28	ENSMUST00000156290.3	tetratricopeptide repeat domain 28 	421	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
4933440M02Rik	ENSMUST00000061823.1	RIKEN cDNA 4933440M02 gene 	5	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Spast	ENSMUST00000024869.6	spastin 	1625	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Plekhm3	ENSMUST00000097713.1	pleckstrin homology domain containing, family M, member 3 	39	1	0	0	1	2	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Rbpms2	ENSMUST00000169003.2	RNA binding protein with multiple splicing 2 	1587	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Phc3	ENSMUST00000064718.6	polyhomeotic-like 3 (Drosophila) 	1154	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Tnip2	ENSMUST00000030991.8	TNFAIP3 interacting protein 2 	780	1	0	1	0	2	mmu-miR-223-5p	-0.07	-0.14	< 0.1
Brwd3	ENSMUST00000150434.2	bromodomain and WD repeat domain containing 3 	489	6	0	1	5	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Cmah	ENSMUST00000167746.2	cytidine monophospho-N-acetylneuraminic acid hydroxylase 	408	1	0	1	0	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Agfg2	ENSMUST00000031736.10	ArfGAP with FG repeats 2 	177	2	1	0	1	0	mmu-miR-223-5p	-0.07	-0.21	< 0.1
Kctd16	ENSMUST00000091927.4	potassium channel tetramerisation domain containing 16 	23	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.14	< 0.1
Ogfrl1	ENSMUST00000027343.5	opioid growth factor receptor-like 1 	506	4	0	1	3	1	mmu-miR-223-5p	-0.07	-0.20	< 0.1
Fam129a	ENSMUST00000148810.2	family with sequence similarity 129, member A 	159	1	1	0	0	1	mmu-miR-223-5p	-0.07	-0.13	< 0.1
Itch	ENSMUST00000029126.9	itchy, E3 ubiquitin protein ligase 	147	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Cep72	ENSMUST00000036456.6	centrosomal protein 72 	46	2	2	0	0	0	mmu-miR-223-5p	-0.07	-0.29	< 0.1
Ube2v2	ENSMUST00000115777.4	ubiquitin-conjugating enzyme E2 variant 2 	643	2	0	1	1	1	mmu-miR-223-5p	-0.07	-0.15	< 0.1
Fndc3a	ENSMUST00000089017.6	fibronectin type III domain containing 3A 	1154	2	0	0	2	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Musk	ENSMUST00000102893.4	muscle, skeletal, receptor tyrosine kinase 	374	5	0	0	5	2	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Nqo2	ENSMUST00000021843.6	NAD(P)H dehydrogenase, quinone 2 	1603	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Prdm14	ENSMUST00000047577.6	PR domain containing 14 	5	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Nrxn3	ENSMUST00000163134.2	neurexin III 	8	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Gpr123	ENSMUST00000026548.8	G protein-coupled receptor 123 	12	1	0	0	1	2	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Wnt8b	ENSMUST00000041163.4	wingless related MMTV integration site 8b 	5	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Skint3	ENSMUST00000038455.6	selection and upkeep of intraepithelial T cells 3 	5	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Rabgap1	ENSMUST00000112920.1	RAB GTPase activating protein 1 	615	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Hist1h3h	ENSMUST00000188775.1	histone cluster 1, H3h 	7	1	0	1	0	1	mmu-miR-223-5p	-0.07	-0.20	< 0.1
Trim16	ENSMUST00000055006.6	tripartite motif-containing 16 	426	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Impad1	ENSMUST00000084949.2	inositol monophosphatase domain containing 1 	3917	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.10	< 0.1
Mtx3	ENSMUST00000076169.3	metaxin 3 	491	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.08	< 0.1
Kpna1	ENSMUST00000004054.7	karyopherin (importin) alpha 1 	5043	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Hhip	ENSMUST00000079038.2	Hedgehog-interacting protein 	27	4	0	1	3	0	mmu-miR-223-5p	-0.07	-0.24	< 0.1
Slc1a3	ENSMUST00000157065.1	solute carrier family 1 (glial high affinity glutamate transporter), member 3 	36	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.12	< 0.1
Acsl4	ENSMUST00000112907.2	acyl-CoA synthetase long-chain family member 4 	524	2	0	0	2	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Cdc27	ENSMUST00000093923.3	cell division cycle 27 	1040	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Galnt7	ENSMUST00000034021.6	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7 	218	1	0	1	0	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Slc22a12	ENSMUST00000113451.2	solute carrier family 22 (organic anion/cation transporter), member 12 	458	5	0	0	5	0	mmu-miR-223-5p	-0.07	-0.18	< 0.1
Zbtb37	ENSMUST00000171748.2	zinc finger and BTB domain containing 37 	40	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.22	< 0.1
Zfp944	ENSMUST00000115535.2	zinc finger protein 944 	132	2	0	1	1	0	mmu-miR-223-5p	-0.07	-0.13	< 0.1
Mob4	ENSMUST00000162364.2	MOB family member 4, phocein 	2413	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.12	< 0.1
Fam155a	ENSMUST00000110969.3	family with sequence similarity 155, member A 	5	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Pcdh20	ENSMUST00000061628.5	protocadherin 20 	29	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Rspo2	ENSMUST00000063492.6	R-spondin 2 homolog (Xenopus laevis) 	19	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Gm6483	ENSMUST00000127799.1	predicted gene 6483 	7	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Pcdh17	ENSMUST00000071370.5	protocadherin 17 	470	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Lpl	ENSMUST00000015712.9	lipoprotein lipase 	52537	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.10	< 0.1
Ndnf	ENSMUST00000054351.4	neuron-derived neurotrophic factor 	1221	3	0	0	3	0	mmu-miR-223-5p	-0.07	-0.10	< 0.1
Thap2	ENSMUST00000020346.4	THAP domain containing, apoptosis associated protein 2 	411	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.09	< 0.1
Mbtps2	ENSMUST00000058098.9	membrane-bound transcription factor peptidase, site 2 	1034	3	1	0	2	1	mmu-miR-223-5p	-0.07	-0.27	< 0.1
Prkcd	ENSMUST00000112210.4	protein kinase C, delta 	1192	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Eapp	ENSMUST00000161592.2	E2F-associated phosphoprotein 	521	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.22	< 0.1
Zfp354b	ENSMUST00000109124.4	zinc finger protein 354B 	25	2	1	1	0	0	mmu-miR-223-5p	-0.07	-0.15	< 0.1
Gm8356	ENSMUST00000163636.2	predicted gene 8356 	5	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Nrp2	ENSMUST00000102822.3	neuropilin 2 	892	1	0	0	1	1	mmu-miR-223-5p	-0.07	-0.07	< 0.1
A1cf	ENSMUST00000075838.5	APOBEC1 complementation factor 	2067	1	1	0	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Tmem186	ENSMUST00000052505.8	transmembrane protein 186 	480	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.13	< 0.1
Pou2af1	ENSMUST00000034554.7	POU domain, class 2, associating factor 1 	15	1	0	0	1	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Gm10408	ENSMUST00000096168.5	predicted gene 10408 	5	1	0	1	0	0	mmu-miR-223-5p	-0.07	-0.07	< 0.1
Zfp933	ENSMUST00000105718.2	zinc finger protein 933 	56	2	1	0	1	0	mmu-miR-223-5p	-0.06	-0.66	< 0.1
Gle1	ENSMUST00000019859.8	GLE1 RNA export mediator (yeast) 	692	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.08	< 0.1
Snrpg	ENSMUST00000089558.5	small nuclear ribonucleoprotein polypeptide G 	6	1	1	0	0	0	mmu-miR-223-5p	-0.06	-0.34	< 0.1
Cnr1	ENSMUST00000057188.6	cannabinoid receptor 1 (brain) 	63	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.10	< 0.1
Ntrk3	ENSMUST00000039431.8	neurotrophic tyrosine kinase, receptor, type 3 	19	1	1	0	0	3	mmu-miR-223-5p	-0.06	-0.11	< 0.1
Gatc	ENSMUST00000139167.1	glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial) 	149	2	0	0	2	0	mmu-miR-223-5p	-0.06	-0.16	< 0.1
Cspp1	ENSMUST00000071087.6	centrosome and spindle pole associated protein 1 	305	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Ankrd28	ENSMUST00000014640.7	ankyrin repeat domain 28 	256	1	0	0	1	1	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Pitpnc1	ENSMUST00000103064.4	phosphatidylinositol transfer protein, cytoplasmic 1 	744	2	1	0	1	0	mmu-miR-223-5p	-0.06	-0.31	< 0.1
Tjp1	ENSMUST00000102592.4	tight junction protein 1 	1200	2	0	1	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Ppfia2	ENSMUST00000029404.10	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2 	18	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Tmem150b	ENSMUST00000086364.5	transmembrane protein 150B 	6	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Fam196a	ENSMUST00000171394.1	family with sequence similarity 196, member A 	5	2	0	0	2	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Gm3138	ENSMUST00000165431.1	predicted gene 3138 	5	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Gpx5	ENSMUST00000110491.2	glutathione peroxidase 5 	5	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Lemd2	ENSMUST00000055117.7	LEM domain containing 2 	530	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Hap1	ENSMUST00000103124.5	huntingtin-associated protein 1 	42	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Pon1	ENSMUST00000002663.6	paraoxonase 1 	318	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.20	< 0.1
Rab11fip4	ENSMUST00000017783.7	RAB11 family interacting protein 4 (class II) 	123	2	0	1	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Rnf24	ENSMUST00000059372.5	ring finger protein 24 	141	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Gprc5c	ENSMUST00000053361.6	G protein-coupled receptor, family C, group 5, member C 	3713	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Chd3	ENSMUST00000108661.2	chromodomain helicase DNA binding protein 3 	48	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Zfp276	ENSMUST00000001092.9	zinc finger protein (C2H2 type) 276 	297	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.08	< 0.1
Tex9	ENSMUST00000085358.6	testis expressed gene 9 	131	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.10	< 0.1
Rassf8	ENSMUST00000111704.2	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 	568	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Sbk2	ENSMUST00000182214.2	SH3-binding domain kinase family, member 2 	161	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Gm3460	ENSMUST00000167882.2	predicted gene 3460 	5	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Efcab8	ENSMUST00000175856.1	EF-hand calcium binding domain 8 	15	1	0	0	1	1	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Gm9602	ENSMUST00000163325.2	predicted gene 9602 	5	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Zfp825	ENSMUST00000074369.6	zinc finger protein 825 	3	3	0	0	3	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Znrf3	ENSMUST00000172492.2	zinc and ring finger 3 	113	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Zc3h12a	ENSMUST00000036188.7	zinc finger CCCH type containing 12A 	35	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Grm5	ENSMUST00000167164.2	glutamate receptor, metabotropic 5 	0	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Gm15698	ENSMUST00000061938.8	predicted gene 15698 	7	1	1	0	0	1	mmu-miR-223-5p	-0.06	-0.29	< 0.1
Tmem245	ENSMUST00000068792.7	transmembrane protein 245 	1295	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Gid8	ENSMUST00000029090.3	GID complex subunit 8 homolog (S. cerevisiae) 	1788	4	1	0	3	0	mmu-miR-223-5p	-0.06	-0.08	< 0.1
Ap5m1	ENSMUST00000037473.4	adaptor-related protein complex 5, mu 1 subunit 	694	2	0	1	1	0	mmu-miR-223-5p	-0.06	-0.13	< 0.1
Serpina3k	ENSMUST00000043058.4	serine (or cysteine) peptidase inhibitor, clade A, member 3K 	4862	1	1	0	0	0	mmu-miR-223-5p	-0.06	-0.21	< 0.1
Ulk2	ENSMUST00000004920.3	unc-51 like kinase 2 	2264	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Slc38a3	ENSMUST00000167868.2	solute carrier family 38, member 3 	2700	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.11	< 0.1
Nkiras1	ENSMUST00000132374.2	NFKB inhibitor interacting Ras-like protein 1 	548	3	0	0	3	1	mmu-miR-223-5p	-0.06	-0.30	< 0.1
Sorcs3	ENSMUST00000078880.5	sortilin-related VPS10 domain containing receptor 3 	6	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Clec1b	ENSMUST00000112079.2	C-type lectin domain family 1, member b 	76	2	1	0	1	0	mmu-miR-223-5p	-0.06	-0.70	< 0.1
Slc41a2	ENSMUST00000039956.5	solute carrier family 41, member 2 	160	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.09	< 0.1
Rbm18	ENSMUST00000122456.2	RNA binding motif protein 18 	187	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.20	< 0.1
Tas2r135	ENSMUST00000070178.4	taste receptor, type 2, member 135 	6	5	1	0	4	0	mmu-miR-223-5p	-0.06	-0.37	< 0.1
Triqk	ENSMUST00000183345.1	triple QxxK/R motif containing 	88	2	0	0	2	0	mmu-miR-223-5p	-0.06	-0.18	< 0.1
Oas1a	ENSMUST00000080322.7	2'-5' oligoadenylate synthetase 1A 	14	2	0	0	2	1	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Cd164	ENSMUST00000019962.9	CD164 antigen 	19474	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Bcl2	ENSMUST00000112751.1	B cell leukemia/lymphoma 2 	50	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.10	< 0.1
Mpv17l2	ENSMUST00000038626.8	MPV17 mitochondrial membrane protein-like 2 	48	1	0	1	0	1	mmu-miR-223-5p	-0.06	-0.08	< 0.1
Rsbn1	ENSMUST00000106806.1	rosbin, round spermatid basic protein 1 	1150	2	1	0	1	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Pdzd4	ENSMUST00000002080.6	PDZ domain containing 4 	41	1	0	0	1	1	mmu-miR-223-5p	-0.06	-0.11	< 0.1
St6gal2	ENSMUST00000025000.3	beta galactoside alpha 2,6 sialyltransferase 2 	9	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Mmgt1	ENSMUST00000059899.2	membrane magnesium transporter 1 	227	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Map6d1	ENSMUST00000040880.7	MAP6 domain containing 1 	7	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
Asb7	ENSMUST00000124899.2	ankyrin repeat and SOCS box-containing 7 	35	2	0	1	1	1	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Pik3ca	ENSMUST00000029201.8	phosphatidylinositol 3-kinase, catalytic, alpha polypeptide 	1076	2	0	1	1	0	mmu-miR-223-5p	-0.06	-0.14	< 0.1
Nkapl	ENSMUST00000068235.5	NFKB activating protein-like 	39	1	0	1	0	0	mmu-miR-223-5p	-0.06	-0.07	< 0.1
Stat2	ENSMUST00000105238.4	signal transducer and activator of transcription 2 	645	1	0	0	1	0	mmu-miR-223-5p	-0.06	-0.06	< 0.1
