Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Spire1	ENSMUST00000045105.7	spire homolog 1 (Drosophila) 	407	1	0	0	1	1	mmu-miR-5099	-0.02	-0.18	< 0.1
Sptlc2	ENSMUST00000021424.4	serine palmitoyltransferase, long chain base subunit 2 	1243	1	0	0	1	2	mmu-miR-5099	-0.02	-0.09	< 0.1
Ccdc127	ENSMUST00000022063.8	coiled-coil domain containing 127 	1021	1	0	0	1	3	mmu-miR-5099	-0.02	-0.10	< 0.1
Cdk13	ENSMUST00000042365.7	cyclin-dependent kinase 13 	532	1	0	0	1	0	mmu-miR-5099	-0.02	-0.13	< 0.1
Dhh	ENSMUST00000023737.4	desert hedgehog 	29	1	0	0	1	0	mmu-miR-5099	-0.02	-0.13	< 0.1
Dennd6b	ENSMUST00000078953.7	DENN/MADD domain containing 6B 	86	2	0	0	2	1	mmu-miR-5099	-0.02	-0.21	< 0.1
Luc7l2	ENSMUST00000057692.5	LUC7-like 2 (S. cerevisiae) 	3212	2	0	0	2	1	mmu-miR-5099	-0.02	-0.24	< 0.1
Grin2b	ENSMUST00000053880.7	glutamate receptor, ionotropic, NMDA2B (epsilon 2) 	5	1	0	1	0	2	mmu-miR-5099	-0.02	-0.02	< 0.1
Mipol1	ENSMUST00000123498.2	mirror-image polydactyly gene 1 homolog (human) 	166	1	0	0	1	0	mmu-miR-5099	-0.02	-0.12	< 0.1
Ksr2	ENSMUST00000180430.1	kinase suppressor of ras 2 	66	1	0	0	1	1	mmu-miR-5099	-0.02	-0.04	< 0.1
Fat3	ENSMUST00000082170.5	FAT tumor suppressor homolog 3 (Drosophila) 	18	1	0	1	0	0	mmu-miR-5099	-0.02	-0.02	< 0.1
Hhip	ENSMUST00000079038.2	Hedgehog-interacting protein 	27	1	0	0	1	0	mmu-miR-5099	-0.02	-0.06	< 0.1
Pde4d	ENSMUST00000120664.2	phosphodiesterase 4D, cAMP specific 	1752	1	0	0	1	0	mmu-miR-5099	-0.02	-0.02	< 0.1
Tet1	ENSMUST00000050826.8	tet methylcytosine dioxygenase 1 	33	1	0	0	1	0	mmu-miR-5099	-0.02	-0.08	< 0.1
Dusp12	ENSMUST00000027970.8	dual specificity phosphatase 12 	63	1	0	0	1	1	mmu-miR-5099	-0.02	-0.14	< 0.1
Zfp354b	ENSMUST00000109124.4	zinc finger protein 354B 	25	1	0	0	1	1	mmu-miR-5099	-0.02	-0.04	< 0.1
Gm10638	ENSMUST00000098532.2	predicted gene 10638 	84	1	0	1	0	1	mmu-miR-5099	-0.02	-0.23	< 0.1
Abhd2	ENSMUST00000037315.7	abhydrolase domain containing 2 	633	1	0	0	1	1	mmu-miR-5099	-0.02	-0.02	< 0.1
Hn1l	ENSMUST00000024981.7	hematological and neurological expressed 1-like 	213	1	0	0	1	1	mmu-miR-5099	-0.02	-0.23	< 0.1
Leprel1	ENSMUST00000039990.5	leprecan-like 1 	172	1	0	0	1	1	mmu-miR-5099	-0.02	-0.06	< 0.1
Slc16a12	ENSMUST00000009522.3	solute carrier family 16 (monocarboxylic acid transporters), member 12 	599	1	0	0	1	0	mmu-miR-5099	-0.02	-0.09	< 0.1
Atf6	ENSMUST00000027974.6	activating transcription factor 6 	1435	1	0	0	1	0	mmu-miR-5099	-0.02	-0.02	< 0.1
Accs	ENSMUST00000111246.2	1-aminocyclopropane-1-carboxylate synthase (non-functional) 	164	1	0	0	1	0	mmu-miR-5099	-0.02	-0.09	< 0.1
Tmem252	ENSMUST00000057243.4	transmembrane protein 252 	477	1	0	0	1	0	mmu-miR-5099	-0.02	-0.17	< 0.1
Traf2	ENSMUST00000028311.7	TNF receptor-associated factor 2 	176	1	0	0	1	2	mmu-miR-5099	-0.02	-0.21	< 0.1
Cdk7	ENSMUST00000091299.6	cyclin-dependent kinase 7 	2305	1	0	0	1	0	mmu-miR-5099	-0.02	-0.17	< 0.1
Cdk5rap2	ENSMUST00000144099.2	CDK5 regulatory subunit associated protein 2 	278	1	0	0	1	0	mmu-miR-5099	-0.02	-0.03	< 0.1
Gm5595	ENSMUST00000107992.1	predicted gene 5595 	7	1	0	0	1	0	mmu-miR-5099	-0.02	-0.06	< 0.1
BC089597	ENSMUST00000092058.3	cDNA sequence BC089597 	447	1	0	0	1	2	mmu-miR-5099	-0.02	-0.20	< 0.1
G630090E17Rik	ENSMUST00000095749.4	RIKEN cDNA G630090E17 gene 	785	1	0	0	1	0	mmu-miR-5099	-0.02	-0.16	< 0.1
Rufy2	ENSMUST00000119567.2	RUN and FYVE domain-containing 2 	362	1	0	0	1	0	mmu-miR-5099	-0.02	-0.12	< 0.1
Trim61	ENSMUST00000124790.2	tripartite motif-containing 61 	161	1	0	0	1	0	mmu-miR-5099	-0.02	-0.23	< 0.1
Nif3l1	ENSMUST00000087521.7	Ngg1 interacting factor 3-like 1 (S. pombe) 	721	1	0	0	1	0	mmu-miR-5099	-0.02	-0.15	< 0.1
Kcnma1	ENSMUST00000074983.7	potassium large conductance calcium-activated channel, subfamily M, alpha member 1 	32	1	0	0	1	0	mmu-miR-5099	-0.02	-0.13	< 0.1
Strbp	ENSMUST00000028279.4	spermatid perinuclear RNA binding protein 	530	1	0	1	0	1	mmu-miR-5099	-0.01	-0.07	< 0.1
Uevld	ENSMUST00000094398.5	UEV and lactate/malate dehyrogenase domains 	12	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Mxd1	ENSMUST00000001184.7	MAX dimerization protein 1 	98	1	0	0	1	0	mmu-miR-5099	-0.01	-0.10	< 0.1
BC049352	ENSMUST00000164650.2	cDNA sequence BC049352 	81	1	0	1	0	0	mmu-miR-5099	-0.01	-0.19	< 0.1
Nnmt	ENSMUST00000119426.1	nicotinamide N-methyltransferase 	189	2	0	0	2	1	mmu-miR-5099	-0.01	-0.29	< 0.1
Asb2	ENSMUST00000021617.8	ankyrin repeat and SOCS box-containing 2 	320	1	0	1	0	0	mmu-miR-5099	-0.01	-0.15	< 0.1
Vezt	ENSMUST00000119818.2	vezatin, adherens junctions transmembrane protein 	394	1	0	0	1	0	mmu-miR-5099	-0.01	-0.07	< 0.1
Lyn	ENSMUST00000041377.7	Yamaguchi sarcoma viral (v-yes-1) oncogene homolog 	183	1	0	0	1	1	mmu-miR-5099	-0.01	-0.18	< 0.1
Pon3	ENSMUST00000031773.3	paraoxonase 3 	1246	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Plce1	ENSMUST00000169713.3	phospholipase C, epsilon 1 	216	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Zmat3	ENSMUST00000029199.5	zinc finger matrin type 3 	1540	1	0	0	1	0	mmu-miR-5099	-0.01	-0.03	< 0.1
Gm16314	ENSMUST00000146673.1	predicted gene 16314 	262	1	0	0	1	1	mmu-miR-5099	-0.01	-0.17	< 0.1
Tnr	ENSMUST00000111669.3	tenascin R 	7	1	0	0	1	0	mmu-miR-5099	-0.01	-0.06	< 0.1
Aox3	ENSMUST00000040999.8	aldehyde oxidase 3 	8970	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Sept11	ENSMUST00000074733.7	septin 11 	4345	1	0	0	1	1	mmu-miR-5099	-0.01	-0.15	< 0.1
Ctdnep1	ENSMUST00000108593.2	CTD nuclear envelope phosphatase 1 	1689	1	0	0	1	0	mmu-miR-5099	-0.01	-0.27	< 0.1
Ccl11	ENSMUST00000000342.2	chemokine (C-C motif) ligand 11 	75	1	0	0	1	0	mmu-miR-5099	-0.01	-0.27	< 0.1
Ick	ENSMUST00000044551.7	intestinal cell kinase 	459	1	0	0	1	0	mmu-miR-5099	-0.01	-0.02	< 0.1
Ppp1r7	ENSMUST00000027494.5	protein phosphatase 1, regulatory (inhibitor) subunit 7 	977	2	0	0	2	0	mmu-miR-5099	-0.01	-0.21	< 0.1
Lmbr1	ENSMUST00000055195.5	limb region 1 	352	1	0	0	1	1	mmu-miR-5099	-0.01	-0.18	< 0.1
Taf5l	ENSMUST00000165628.2	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor 	37	1	0	0	1	1	mmu-miR-5099	-0.01	-0.13	< 0.1
Ikbkg	ENSMUST00000114133.3	inhibitor of kappaB kinase gamma 	630	1	0	0	1	1	mmu-miR-5099	-0.01	-0.08	< 0.1
Zcrb1	ENSMUST00000162160.2	zinc finger CCHC-type and RNA binding motif 1 	26	1	0	0	1	0	mmu-miR-5099	-0.01	-0.20	< 0.1
Mcemp1	ENSMUST00000014118.2	mast cell expressed membrane protein 1 	241	1	0	0	1	0	mmu-miR-5099	-0.01	-0.02	< 0.1
Gskip	ENSMUST00000051934.5	GSK3B interacting protein 	691	1	0	0	1	0	mmu-miR-5099	-0.01	-0.11	< 0.1
Cetn2	ENSMUST00000114551.4	centrin 2 	1010	1	0	0	1	1	mmu-miR-5099	-0.01	-0.18	< 0.1
Helz	ENSMUST00000106746.2	helicase with zinc finger domain 	1110	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Rock2	ENSMUST00000020904.6	Rho-associated coiled-coil containing protein kinase 2 	1341	1	0	0	1	0	mmu-miR-5099	-0.01	-0.06	< 0.1
Hace1	ENSMUST00000037044.7	HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1 	292	1	0	0	1	1	mmu-miR-5099	-0.01	-0.22	< 0.1
Cox11	ENSMUST00000020851.9	cytochrome c oxidase assembly protein 11 	1022	1	0	0	1	0	mmu-miR-5099	-0.01	-0.20	< 0.1
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	1	0	0	1	0	mmu-miR-5099	-0.01	-0.04	< 0.1
AI846148	ENSMUST00000025924.2	expressed sequence AI846148 	22	1	0	0	1	0	mmu-miR-5099	-0.01	-0.16	< 0.1
Fem1b	ENSMUST00000034775.8	feminization 1 homolog b (C. elegans) 	813	1	0	0	1	0	mmu-miR-5099	-0.01	-0.07	< 0.1
Slc5a3	ENSMUST00000113975.2	solute carrier family 5 (inositol transporters), member 3 	2953	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Stau1	ENSMUST00000049412.6	staufen (RNA binding protein) homolog 1 (Drosophila) 	1671	1	0	0	1	0	mmu-miR-5099	-0.01	-0.21	< 0.1
Csnk1g3	ENSMUST00000069597.6	casein kinase 1, gamma 3 	195	1	0	0	1	0	mmu-miR-5099	-0.01	-0.14	< 0.1
Il23r	ENSMUST00000118364.1	interleukin 23 receptor 	6	1	0	0	1	2	mmu-miR-5099	-0.01	-0.13	< 0.1
Taf4b	ENSMUST00000169862.1	TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor 	226	1	0	0	1	0	mmu-miR-5099	-0.01	-0.15	< 0.1
Ssbp2	ENSMUST00000004094.9	single-stranded DNA binding protein 2 	715	1	0	0	1	1	mmu-miR-5099	-0.01	-0.15	< 0.1
Npm1	ENSMUST00000075641.4	nucleophosmin 1 	1824	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Suv39h2	ENSMUST00000027956.3	suppressor of variegation 3-9 homolog 2 (Drosophila) 	203	2	0	0	2	0	mmu-miR-5099	-0.01	-0.18	< 0.1
Spta1	ENSMUST00000027817.7	spectrin alpha, erythrocytic 1 	198	1	0	0	1	0	mmu-miR-5099	-0.01	-0.17	< 0.1
Lman2l	ENSMUST00000125304.2	lectin, mannose-binding 2-like 	787	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Gpn1	ENSMUST00000076949.7	GPN-loop GTPase 1 	940	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Zmym5	ENSMUST00000039812.10	zinc finger, MYM-type 5 	506	1	0	0	1	0	mmu-miR-5099	-0.01	-0.04	< 0.1
Plod1	ENSMUST00000019199.8	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1 	250	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Spred3	ENSMUST00000048923.6	sprouty-related, EVH1 domain containing 3 	33	1	0	0	1	0	mmu-miR-5099	-0.01	-0.03	< 0.1
Ccdc89	ENSMUST00000061391.7	coiled-coil domain containing 89 	29	1	0	0	1	1	mmu-miR-5099	-0.01	-0.18	< 0.1
Traf5	ENSMUST00000085573.6	TNF receptor-associated factor 5 	92	2	0	0	2	0	mmu-miR-5099	-0.01	-0.27	< 0.1
Ttc28	ENSMUST00000156290.3	tetratricopeptide repeat domain 28 	421	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Gdf6	ENSMUST00000057613.2	growth differentiation factor 6 	26	1	0	1	0	1	mmu-miR-5099	-0.01	-0.26	< 0.1
Ndst4	ENSMUST00000173932.2	N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4 	6	1	0	0	1	1	mmu-miR-5099	-0.01	-0.08	< 0.1
Trhde	ENSMUST00000061632.7	TRH-degrading enzyme 	58	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Kif1a	ENSMUST00000171796.2	kinesin family member 1A 	1171	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Bod1	ENSMUST00000058060.8	biorientation of chromosomes in cell division 1 	251	1	0	0	1	0	mmu-miR-5099	-0.01	-0.18	< 0.1
Slc35d1	ENSMUST00000150285.2	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1 	1103	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Akirin2	ENSMUST00000084299.5	akirin 2 	4770	2	0	0	2	1	mmu-miR-5099	-0.01	-0.33	< 0.1
Dnajb5	ENSMUST00000037872.4	DnaJ (Hsp40) homolog, subfamily B, member 5 	328	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Creb3l2	ENSMUST00000041093.5	cAMP responsive element binding protein 3-like 2 	655	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Pole4	ENSMUST00000095786.5	polymerase (DNA-directed), epsilon 4 (p12 subunit) 	3377	1	0	0	1	0	mmu-miR-5099	-0.01	-0.19	< 0.1
Csgalnact2	ENSMUST00000049344.9	chondroitin sulfate N-acetylgalactosaminyltransferase 2 	70	3	0	0	3	1	mmu-miR-5099	-0.01	-0.32	< 0.1
March5	ENSMUST00000024078.8	membrane-associated ring finger (C3HC4) 5 	9447	1	0	1	0	1	mmu-miR-5099	-0.01	-0.29	< 0.1
Nom1	ENSMUST00000001611.9	nucleolar protein with MIF4G domain 1 	352	1	0	0	1	2	mmu-miR-5099	-0.01	-0.22	< 0.1
Clec16a	ENSMUST00000115823.1	C-type lectin domain family 16, member A 	490	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Cep41	ENSMUST00000031810.9	centrosomal protein 41 	30	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Cyp2j9	ENSMUST00000055693.8	cytochrome P450, family 2, subfamily j, polypeptide 9 	87	1	0	0	1	1	mmu-miR-5099	-0.01	-0.06	< 0.1
Rmdn1	ENSMUST00000029888.3	regulator of microtubule dynamics 1 	868	1	0	1	0	1	mmu-miR-5099	-0.01	-0.29	< 0.1
Arpp19	ENSMUST00000169492.2	cAMP-regulated phosphoprotein 19 	16301	1	0	0	1	1	mmu-miR-5099	-0.01	-0.24	< 0.1
Hspb7	ENSMUST00000102486.4	heat shock protein family, member 7 (cardiovascular) 	3639	1	0	0	1	1	mmu-miR-5099	-0.01	-0.12	< 0.1
Pkn2	ENSMUST00000043812.9	protein kinase N2 	374	1	0	0	1	0	mmu-miR-5099	-0.01	-0.10	< 0.1
Ly6a	ENSMUST00000189068.1	lymphocyte antigen 6 complex, locus A 	418	1	0	0	1	0	mmu-miR-5099	-0.01	-0.19	< 0.1
Trappc10	ENSMUST00000000384.6	trafficking protein particle complex 10 	1158	1	0	0	1	0	mmu-miR-5099	-0.01	-0.14	< 0.1
Vil1	ENSMUST00000027366.7	villin 1 	234	1	0	1	0	1	mmu-miR-5099	-0.01	-0.23	< 0.1
Ptpn21	ENSMUST00000170188.2	protein tyrosine phosphatase, non-receptor type 21 	81	1	0	1	0	0	mmu-miR-5099	-0.01	-0.02	< 0.1
Zfp3	ENSMUST00000060444.5	zinc finger protein 3 	150	1	0	0	1	0	mmu-miR-5099	-0.01	-0.03	< 0.1
Tmem168	ENSMUST00000031554.3	transmembrane protein 168 	2114	1	0	0	1	0	mmu-miR-5099	-0.01	-0.15	< 0.1
Atad1	ENSMUST00000070210.4	ATPase family, AAA domain containing 1 	2179	2	1	0	1	1	mmu-miR-5099	-0.01	-0.44	< 0.1
Epb4.1l5	ENSMUST00000191046.1	erythrocyte protein band 4.1-like 5 	913	1	0	0	1	0	mmu-miR-5099	-0.01	-0.14	< 0.1
Mettl18	ENSMUST00000045694.8	methyltransferase like 18 	82	1	0	1	0	1	mmu-miR-5099	-0.01	-0.24	< 0.1
Tango6	ENSMUST00000048359.4	transport and golgi organization 6 	173	1	0	0	1	0	mmu-miR-5099	-0.01	-0.02	< 0.1
Elmo3	ENSMUST00000109375.2	engulfment and cell motility 3 	620	1	0	0	1	0	mmu-miR-5099	-0.01	-0.11	< 0.1
FMN1	ENSMUST00000081349.7	formin 1 (Fmn1), transcript variant 4, mRNA 	178	1	0	0	1	1	mmu-miR-5099	-0.01	-0.01	< 0.1
Bmp3	ENSMUST00000031278.4	bone morphogenetic protein 3 	134	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Sorl1	ENSMUST00000060989.8	sortilin-related receptor, LDLR class A repeats-containing 	1091	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Tbc1d24	ENSMUST00000168378.2	TBC1 domain family, member 24 	129	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Dbndd2	ENSMUST00000109349.3	dysbindin (dystrobrevin binding protein 1) domain containing 2 	494	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Itgb1bp1	ENSMUST00000076260.5	integrin beta 1 binding protein 1 	132	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Fzd3	ENSMUST00000131309.1	frizzled homolog 3 (Drosophila) 	174	1	0	0	1	0	mmu-miR-5099	-0.01	-0.01	< 0.1
Rnmtl1	ENSMUST00000040577.4	RNA methyltransferase like 1 	239	1	0	0	1	0	mmu-miR-5099	-0.01	-0.17	< 0.1
Serpina3k	ENSMUST00000043058.4	serine (or cysteine) peptidase inhibitor, clade A, member 3K 	4862	2	0	1	1	0	mmu-miR-5099	-0.01	-0.44	< 0.1
Hnf4g	ENSMUST00000017832.9	hepatocyte nuclear factor 4, gamma 	34	1	0	0	1	0	mmu-miR-5099	-0.01	-0.17	< 0.1
Lama4	ENSMUST00000019992.5	laminin, alpha 4 	780	1	0	1	0	0	mmu-miR-5099	-0.01	-0.14	< 0.1
Fmn1	ENSMUST00000099576.3	formin 1 	183	1	0	0	1	1	mmu-miR-5099	-0.01	-0.01	< 0.1
Reep3	ENSMUST00000020023.7	receptor accessory protein 3 	227	1	0	0	1	0	mmu-miR-5099	-0.01	-0.17	< 0.1
Ppp1r3f	ENSMUST00000150787.2	protein phosphatase 1, regulatory (inhibitor) subunit 3F 	120	1	0	1	0	0	mmu-miR-5099	-0.01	-0.17	< 0.1
Smim14	ENSMUST00000139122.2	small integral membrane protein 14 	3795	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Car5b	ENSMUST00000033739.4	carbonic anhydrase 5b, mitochondrial 	1940	1	0	0	1	0	mmu-miR-5099	-0.01	-0.22	< 0.1
Brd1	ENSMUST00000109381.2	bromodomain containing 1 	491	1	0	0	1	0	mmu-miR-5099	-0.01	-0.14	< 0.1
1700025G04Rik	ENSMUST00000044581.8	RIKEN cDNA 1700025G04 gene 	289	1	0	0	1	1	mmu-miR-5099	-0.01	-0.17	< 0.1
Sf3b5	ENSMUST00000105139.4	splicing factor 3b, subunit 5 	368	1	0	0	1	0	mmu-miR-5099	-0.01	-0.16	< 0.1
Mrpl51	ENSMUST00000032485.5	mitochondrial ribosomal protein L51 	3803	1	0	0	1	1	mmu-miR-5099	-0.01	-0.13	< 0.1
Ext1	ENSMUST00000077273.3	exostoses (multiple) 1 	425	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Creb1	ENSMUST00000087366.5	cAMP responsive element binding protein 1 	1211	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Zdhhc5	ENSMUST00000035840.5	zinc finger, DHHC domain containing 5 	3066	1	0	0	1	0	mmu-miR-5099	-0.01	-0.16	< 0.1
Arhgap8	ENSMUST00000172307.3	Rho GTPase activating protein 8 	488	1	0	0	1	1	mmu-miR-5099	-0.01	-0.09	< 0.1
Agpat6	ENSMUST00000167004.1	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta) 	1804	1	0	1	0	0	mmu-miR-5099	-0.01	-0.11	< 0.1
Krit1	ENSMUST00000171023.2	KRIT1, ankyrin repeat containing 	1056	1	0	0	1	3	mmu-miR-5099	-0.01	-0.15	< 0.1
Ndufb11	ENSMUST00000116621.1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11 	130	1	0	0	1	0	mmu-miR-5099	-0.01	-0.17	< 0.1
Eif4g2	ENSMUST00000162415.2	eukaryotic translation initiation factor 4, gamma 2 	935	1	0	0	1	0	mmu-miR-5099	-0.01	-0.08	< 0.1
Prox2	ENSMUST00000177289.3	prospero homeobox 2 	33	1	1	0	0	0	mmu-miR-5099	-0.01	-0.24	< 0.1
Lpar2	ENSMUST00000034325.4	lysophosphatidic acid receptor 2 	151	1	0	0	1	0	mmu-miR-5099	-0.01	-0.05	< 0.1
Hp1bp3	ENSMUST00000105827.2	heterochromatin protein 1, binding protein 3 	2450	1	0	0	1	0	mmu-miR-5099	-0.01	-0.20	< 0.1
Ms4a4b	ENSMUST00000035258.8	membrane-spanning 4-domains, subfamily A, member 4B 	23	1	0	0	1	0	mmu-miR-5099	-0.01	-0.09	< 0.1
Pxylp1	ENSMUST00000112951.3	2-phosphoxylose phosphatase 1 	22	1	0	0	1	0	mmu-miR-5099	-0.01	-0.14	< 0.1
Tsc22d2	ENSMUST00000099090.2	TSC22 domain family, member 2 	922	1	0	0	1	1	mmu-miR-5099	-0.01	-0.13	< 0.1
Fbxl17	ENSMUST00000024761.7	F-box and leucine-rich repeat protein 17 	1433	1	0	0	1	2	mmu-miR-5099	-0.01	-0.03	< 0.1
Map1b	ENSMUST00000064762.4	microtubule-associated protein 1B 	306	1	0	0	1	1	mmu-miR-5099	-0.01	-0.02	< 0.1
Polh	ENSMUST00000024749.7	polymerase (DNA directed), eta (RAD 30 related) 	691	1	0	0	1	0	mmu-miR-5099	-0.01	-0.11	< 0.1
Ism2	ENSMUST00000125733.2	isthmin 2 homolog (zebrafish) 	7	1	0	0	1	0	mmu-miR-5099	-0.01	-0.07	< 0.1
Mrpl1	ENSMUST00000117766.2	mitochondrial ribosomal protein L1 	3013	1	0	0	1	0	mmu-miR-5099	-0.01	-0.22	< 0.1
Ahsa1	ENSMUST00000021425.6	AHA1, activator of heat shock protein ATPase 1 	485	1	0	0	1	0	mmu-miR-5099	-0.01	-0.10	< 0.1
Extl1	ENSMUST00000030643.2	exostoses (multiple)-like 1 	160	1	0	0	1	0	mmu-miR-5099	-0.01	-0.05	< 0.1
Trit1	ENSMUST00000102649.3	tRNA isopentenyltransferase 1 	199	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Bhlhe41	ENSMUST00000111703.1	basic helix-loop-helix family, member e41 	347	1	0	1	0	0	mmu-miR-5099	-0.01	-0.16	< 0.1
Zdhhc6	ENSMUST00000076891.5	zinc finger, DHHC domain containing 6 	384	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Spice1	ENSMUST00000050897.6	spindle and centriole associated protein 1 	250	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Phf3	ENSMUST00000186733.1	PHD finger protein 3 	1905	1	0	0	1	0	mmu-miR-5099	-0.01	-0.12	< 0.1
Pik3r6	ENSMUST00000102613.2	phosphoinositide-3-kinase, regulatory subunit 6 	78	1	0	0	1	0	mmu-miR-5099	-0.01	-0.11	< 0.1
Ptrh2	ENSMUST00000108022.2	peptidyl-tRNA hydrolase 2 	1543	1	0	0	1	1	mmu-miR-5099	-0.01	-0.20	< 0.1
Necab3	ENSMUST00000109716.3	N-terminal EF-hand calcium binding protein 3 	54	1	0	0	1	0	mmu-miR-5099	-0.01	-0.10	< 0.1
St3gal6	ENSMUST00000137035.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 6 	1417	1	0	1	0	0	mmu-miR-5099	-0.01	-0.28	< 0.1
Gxylt2	ENSMUST00000032157.7	glucoside xylosyltransferase 2 	24	1	0	0	1	2	mmu-miR-5099	0	-0.08	< 0.1
Pcnx	ENSMUST00000021567.5	pecanex homolog (Drosophila) 	657	1	0	0	1	1	mmu-miR-5099	0	-0.01	< 0.1
C330018D20Rik	ENSMUST00000025488.9	RIKEN cDNA C330018D20 gene 	458	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Akr1e1	ENSMUST00000110691.4	aldo-keto reductase family 1, member E1 	719	1	0	0	1	2	mmu-miR-5099	0	-0.21	< 0.1
Ikbkap	ENSMUST00000030140.2	inhibitor of kappa light polypeptide enhancer in B cells, kinase complex-associated protein 	4812	1	1	0	0	0	mmu-miR-5099	0	-0.21	< 0.1
Tnik	ENSMUST00000159236.3	TRAF2 and NCK interacting kinase 	209	1	0	0	1	4	mmu-miR-5099	0	-0.05	< 0.1
Cacna1a	ENSMUST00000121390.2	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit 	34	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Rabgap1l	ENSMUST00000028049.7	RAB GTPase activating protein 1-like 	357	1	0	1	0	0	mmu-miR-5099	0	-0.08	< 0.1
Thnsl1	ENSMUST00000054591.4	threonine synthase-like 1 (bacterial) 	271	2	0	0	2	1	mmu-miR-5099	0	-0.05	< 0.1
Lad1	ENSMUST00000038760.9	ladinin 	220	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Spata6	ENSMUST00000084354.3	spermatogenesis associated 6 	232	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Lpin3	ENSMUST00000109455.3	lipin 3 	151	1	1	0	0	0	mmu-miR-5099	0	-0.28	< 0.1
Asxl2	ENSMUST00000111215.4	additional sex combs like 2 (Drosophila) 	535	1	0	0	1	0	mmu-miR-5099	0	-0.02	< 0.1
Tacc2	ENSMUST00000059145.8	transforming, acidic coiled-coil containing protein 2 	890	2	0	0	2	1	mmu-miR-5099	0	-0.26	< 0.1
Emc1	ENSMUST00000042096.8	ER membrane protein complex subunit 1 	2607	1	0	0	1	1	mmu-miR-5099	0	-0.01	< 0.1
Dyrk1b	ENSMUST00000085901.7	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b 	235	1	0	0	1	2	mmu-miR-5099	0	-0.02	< 0.1
Myf6	ENSMUST00000044210.3	myogenic factor 6 	1499	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Ooep	ENSMUST00000034900.7	oocyte expressed protein 	221	1	0	1	0	0	mmu-miR-5099	0	-0.20	< 0.1
Adcy6	ENSMUST00000096224.4	adenylate cyclase 6 	43	1	0	0	1	1	mmu-miR-5099	0	-0.13	< 0.1
