Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Sdf4	ENSMUST00000050078.7	stromal cell derived factor 4 	2236	2	0	1	1	0	mmu-miR-21a-3p	-0.20	-0.25	< 0.1
Lats2	ENSMUST00000022531.8	large tumor suppressor 2 	79	1	1	0	0	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Nup210	ENSMUST00000032179.8	nucleoporin 210 	269	1	0	0	1	1	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
AW551984	ENSMUST00000119722.2	expressed sequence AW551984 	31	1	0	1	0	0	mmu-miR-21a-3p	-0.20	-0.23	< 0.1
Tpbpb	ENSMUST00000080766.6	trophoblast specific protein beta 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Bsdc1	ENSMUST00000048162.8	BSD domain containing 1 	1278	1	0	0	1	0	mmu-miR-21a-3p	-0.20	-0.21	< 0.1
Uri1	ENSMUST00000085513.4	URI1, prefoldin-like chaperone 	559	1	1	0	0	0	mmu-miR-21a-3p	-0.20	-0.28	< 0.1
Tada2b	ENSMUST00000031097.7	transcriptional adaptor 2B 	41	1	0	0	1	3	mmu-miR-21a-3p	-0.20	-0.23	< 0.1
Cdnf	ENSMUST00000036350.2	cerebral dopamine neurotrophic factor 	324	2	0	2	0	2	mmu-miR-21a-3p	-0.20	-0.22	< 0.1
Slc23a2	ENSMUST00000028815.9	solute carrier family 23 (nucleobase transporters), member 2 	47	1	0	0	1	1	mmu-miR-21a-3p	-0.20	-0.21	< 0.1
Wnk3	ENSMUST00000096285.4	WNK lysine deficient protein kinase 3 	74	2	1	1	0	0	mmu-miR-21a-3p	-0.20	-0.21	< 0.1
Foxp2	ENSMUST00000115477.2	forkhead box P2 	105	3	1	1	1	2	mmu-miR-21a-3p	-0.20	-0.28	< 0.1
Fate1	ENSMUST00000066116.2	fetal and adult testis expressed 1 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Gtse1	ENSMUST00000170629.1	G two S phase expressed protein 1 	1020	1	0	1	0	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Krt7	ENSMUST00000068904.8	keratin 7 	5364	1	0	1	0	1	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Amd1	ENSMUST00000099945.4	S-adenosylmethionine decarboxylase 1 	295	2	1	1	0	0	mmu-miR-21a-3p	-0.20	-0.35	< 0.1
Fcrlb	ENSMUST00000094337.1	Fc receptor-like B 	2	1	0	0	1	1	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Ube2i	ENSMUST00000049911.10	ubiquitin-conjugating enzyme E2I 	87	1	0	1	0	1	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Muc15	ENSMUST00000111017.3	mucin 15 	10	1	0	0	1	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Gm15737	ENSMUST00000113434.1	predicted gene 15737 	10	1	1	0	0	1	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Gm5796	ENSMUST00000096184.4	predicted gene 5796 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Dydc1	ENSMUST00000189865.1	DPY30 domain containing 1 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Ankrd10	ENSMUST00000033905.6	ankyrin repeat domain 10 	43	1	0	1	0	1	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Vsig10l	ENSMUST00000107977.1	ZV-set and immunoglobulin domain containing 10 like 	115	1	0	1	0	0	mmu-miR-21a-3p	-0.20	-0.20	< 0.1
Rpl27	ENSMUST00000077856.7	ribosomal protein L27 	26	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.24	< 0.1
Spcs3	ENSMUST00000067476.8	signal peptidase complex subunit 3 homolog (S. cerevisiae) 	1188	1	0	0	1	1	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Nek7	ENSMUST00000186017.1	NIMA (never in mitosis gene a)-related expressed kinase 7 	2169	2	0	1	1	1	mmu-miR-21a-3p	-0.19	-0.23	< 0.1
Rnmtl1	ENSMUST00000040577.4	RNA methyltransferase like 1 	239	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Mpl	ENSMUST00000102671.4	myeloproliferative leukemia virus oncogene 	7	1	1	0	0	1	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Il6st	ENSMUST00000183663.2	interleukin 6 signal transducer 	9719	4	0	3	1	2	mmu-miR-21a-3p	-0.19	-0.40	< 0.1
Pcdh9	ENSMUST00000068992.2	protocadherin 9 	13	2	1	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Snrpa	ENSMUST00000122202.2	small nuclear ribonucleoprotein polypeptide A 	33	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Prrg3	ENSMUST00000048790.6	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane) 	304	3	0	1	2	0	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Tk2	ENSMUST00000050211.5	thymidine kinase 2, mitochondrial 	319	2	0	1	1	1	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Lypla1	ENSMUST00000119612.3	lysophospholipase 1 	6785	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Mb21d2	ENSMUST00000100023.1	Mab-21 domain containing 2 	76	1	0	1	0	2	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Fbxl3	ENSMUST00000022720.9	F-box and leucine-rich repeat protein 3 	2619	2	0	1	1	1	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Smoc2	ENSMUST00000024660.8	SPARC related modular calcium binding 2 	2410	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Mmp19	ENSMUST00000026411.6	matrix metallopeptidase 19 	189	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Smarcad1	ENSMUST00000031984.6	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 	1486	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ppil3	ENSMUST00000117069.2	peptidylprolyl isomerase (cyclophilin)-like 3 	166	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.25	< 0.1
Mcoln1	ENSMUST00000004683.7	mucolipin 1 	182	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Capn7	ENSMUST00000022451.8	calpain 7 	939	2	0	1	1	1	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
RP23-230O9.7	ENSMUST00000191407.1		7	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Akt1s1	ENSMUST00000054343.9	AKT1 substrate 1 (proline-rich) 	1329	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Blm	ENSMUST00000081314.5	Bloom syndrome, RecQ helicase-like 	48	1	0	0	1	1	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Dppa4	ENSMUST00000096045.2	developmental pluripotency associated 4 	79	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Coa5	ENSMUST00000027286.6	cytochrome C oxidase assembly factor 5 	506	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Pilrb1	ENSMUST00000110978.2	paired immunoglobin-like type 2 receptor beta 1 	20	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Cyp51	ENSMUST00000001507.4	cytochrome P450, family 51 	4283	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.40	< 0.1
Syt14	ENSMUST00000016344.7	synaptotagmin XIV 	81	4	0	2	2	4	mmu-miR-21a-3p	-0.19	-0.68	< 0.1
Depdc1b	ENSMUST00000051594.6	DEP domain containing 1B 	162	2	1	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Usp19	ENSMUST00000178075.2	ubiquitin specific peptidase 19 	1610	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Ttc33	ENSMUST00000118193.2	tetratricopeptide repeat domain 33 	2298	8	0	5	3	1	mmu-miR-21a-3p	-0.19	-0.59	< 0.1
Tmem136	ENSMUST00000061833.4	transmembrane protein 136 	133	2	0	1	1	1	mmu-miR-21a-3p	-0.19	-0.23	< 0.1
ZBED6	ENSMUST00000190574.1	zinc finger BED domain-containing protein 6  	5	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Cep192	ENSMUST00000025425.5	centrosomal protein 192 	1678	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ces1a	ENSMUST00000095211.4	carboxylesterase 1A 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Zbtb11	ENSMUST00000050248.8	zinc finger and BTB domain containing 11 	249	2	1	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Siah1a	ENSMUST00000045296.4	seven in absentia 1A 	19	1	0	0	1	1	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Cyp20a1	ENSMUST00000060608.7	cytochrome P450, family 20, subfamily a, polypeptide 1 	180	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ggta1	ENSMUST00000113002.3	glycoprotein galactosyltransferase alpha 1, 3 	95	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Def8	ENSMUST00000065534.4	differentially expressed in FDCP 8 	1168	2	0	2	0	2	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Gan	ENSMUST00000064488.5	giant axonal neuropathy 	541	4	1	3	0	3	mmu-miR-21a-3p	-0.19	-0.23	< 0.1
Fam126a	ENSMUST00000030849.7	family with sequence similarity 126, member A 	241	2	1	0	1	2	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Mob2	ENSMUST00000084418.2	MOB kinase activator 2 	1590	3	1	2	0	0	mmu-miR-21a-3p	-0.19	-0.35	< 0.1
Otud4	ENSMUST00000173078.2	OTU domain containing 4 	2329	2	0	2	0	1	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Kcnb2	ENSMUST00000170146.2	potassium voltage gated channel, Shab-related subfamily, member 2 	6	5	0	5	0	1	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ccdc130	ENSMUST00000005120.6	coiled-coil domain containing 130 	714	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ap3m1	ENSMUST00000154460.2	adaptor-related protein complex 3, mu 1 subunit 	543	1	0	0	1	2	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Rassf8	ENSMUST00000111704.2	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 	568	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Errfi1	ENSMUST00000073600.3	ERBB receptor feedback inhibitor 1 	13337	2	1	1	0	2	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Cpne3	ENSMUST00000029885.4	copine III 	318	2	1	1	0	0	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Rad18	ENSMUST00000077088.5	RAD18 homolog (S. cerevisiae) 	191	2	1	0	1	1	mmu-miR-21a-3p	-0.19	-0.31	< 0.1
Zcchc18	ENSMUST00000033804.4	zinc finger, CCHC domain containing 18 	27	3	0	3	0	0	mmu-miR-21a-3p	-0.19	-0.28	< 0.1
Vps26b	ENSMUST00000034470.9	vacuolar protein sorting 26 homolog B (yeast) 	1731	3	0	2	1	1	mmu-miR-21a-3p	-0.19	-0.31	< 0.1
Gm10408	ENSMUST00000096168.5	predicted gene 10408 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Fignl1	ENSMUST00000047689.5	fidgetin-like 1 	1524	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Chpt1	ENSMUST00000117440.2	choline phosphotransferase 1 	5338	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Smpd1	ENSMUST00000046983.8	sphingomyelin phosphodiesterase 1, acid lysosomal 	2093	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ube2g1	ENSMUST00000021148.7	ubiquitin-conjugating enzyme E2G 1 	4678	1	0	0	1	4	mmu-miR-21a-3p	-0.19	-0.28	< 0.1
Gclm	ENSMUST00000029769.8	glutamate-cysteine ligase, modifier subunit 	9079	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Arl6ip4	ENSMUST00000031351.5	ADP-ribosylation factor-like 6 interacting protein 4 	1996	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Tacc3	ENSMUST00000079534.5	transforming, acidic coiled-coil containing protein 3 	41	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Sco1	ENSMUST00000092996.4	SCO cytochrome oxidase deficient homolog 1 (yeast) 	515	2	0	1	1	0	mmu-miR-21a-3p	-0.19	-0.25	< 0.1
Ntn4	ENSMUST00000020204.4	netrin 4 	2154	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Slc17a5	ENSMUST00000052441.6	solute carrier family 17 (anion/sugar transporter), member 5 	235	1	0	0	1	2	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Plin5	ENSMUST00000019808.6	perilipin 5 	277	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Exoc2	ENSMUST00000102946.2	exocyst complex component 2 	298	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Slc5a3	ENSMUST00000113975.2	solute carrier family 5 (inositol transporters), member 3 	2953	4	2	2	0	3	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Lgi1	ENSMUST00000087252.6	leucine-rich repeat LGI family, member 1 	27	1	1	0	0	3	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Olfr159	ENSMUST00000053931.1	olfactory receptor 159 	1	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Syt13	ENSMUST00000028648.2	synaptotagmin XIII 	26	3	0	3	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ccdc73	ENSMUST00000111114.2	coiled-coil domain containing 73 	5	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Psmd11	ENSMUST00000017572.8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11 	847	2	0	2	0	1	mmu-miR-21a-3p	-0.19	-0.22	< 0.1
Myoz2	ENSMUST00000029761.8	myozenin 2 	1900	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Igfbp6	ENSMUST00000023807.6	insulin-like growth factor binding protein 6 	9904	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Ccdc150	ENSMUST00000027128.5	coiled-coil domain containing 150 	8	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.20	< 0.1
Vwc2	ENSMUST00000109681.2	von Willebrand factor C domain containing 2 	21	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.21	< 0.1
Cdk17	ENSMUST00000069965.7	cyclin-dependent kinase 17 	746	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.30	< 0.1
Wdr3	ENSMUST00000052120.8	WD repeat domain 3 	175	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.30	< 0.1
1110008F13Rik	ENSMUST00000029165.3	RIKEN cDNA 1110008F13 gene 	8393	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Tmem194	ENSMUST00000048099.4	transmembrane protein 194 	40	3	0	2	1	0	mmu-miR-21a-3p	-0.19	-0.26	< 0.1
Mmp16	ENSMUST00000029881.4	matrix metallopeptidase 16 	95	4	0	3	1	2	mmu-miR-21a-3p	-0.19	-0.23	< 0.1
Foxa2	ENSMUST00000109964.2	forkhead box A2 	267	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Trpd52l3	ENSMUST00000025727.4	tumor protein D52-like 3 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
C8a	ENSMUST00000106808.4	complement component 8, alpha polypeptide 	3819	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Btbd19	ENSMUST00000183310.1	BTB (POZ) domain containing 19 	103	1	1	0	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Acer1	ENSMUST00000056113.4	alkaline ceramidase 1 	9	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Seh1l	ENSMUST00000025421.7	SEH1-like (S. cerevisiae 	6113	1	0	1	0	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Usp34	ENSMUST00000180046.2	ubiquitin specific peptidase 34 	1472	2	0	2	0	0	mmu-miR-21a-3p	-0.19	-0.29	< 0.1
Tmem167b	ENSMUST00000090546.5	transmembrane protein 167B 	614	2	1	1	0	1	mmu-miR-21a-3p	-0.19	-0.25	< 0.1
Ubald1	ENSMUST00000037843.6	UBA-like domain containing 1 	96	3	1	1	1	0	mmu-miR-21a-3p	-0.19	-0.43	< 0.1
Trim30d	ENSMUST00000071069.7	tripartite motif-containing 30D 	5	1	0	1	0	1	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Mpv17	ENSMUST00000154241.2	MpV17 mitochondrial inner membrane protein 	47	1	0	0	1	0	mmu-miR-21a-3p	-0.19	-0.19	< 0.1
Il1a	ENSMUST00000028882.1	interleukin 1 alpha 	12	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Arhgef26	ENSMUST00000079300.7	Rho guanine nucleotide exchange factor (GEF) 26 	874	1	1	0	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Cd24a	ENSMUST00000058714.8	CD24a antigen 	1262	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Epb4.2	ENSMUST00000102490.4	erythrocyte protein band 4.2 	11	2	0	2	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Fbxo25	ENSMUST00000043520.3	F-box protein 25 	332	2	0	2	0	0	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
Hypk	ENSMUST00000126764.1	huntingtin interacting protein K 	18956	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.41	< 0.1
Bbs1	ENSMUST00000053506.6	Bardet-Biedl syndrome 1 (human) 	132	2	0	1	1	1	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
Klhl41	ENSMUST00000100050.3	kelch-like 41 	3740	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.24	< 0.1
Mov10	ENSMUST00000002297.6	Moloney leukemia virus 10 	49	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.25	< 0.1
Onecut2	ENSMUST00000175965.3	one cut domain, family member 2 	387	2	0	1	1	0	mmu-miR-21a-3p	-0.18	-0.26	< 0.1
Gm4767	ENSMUST00000188096.1	predicted gene 4767 	5	2	1	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Ptpn12	ENSMUST00000030556.7	protein tyrosine phosphatase, non-receptor type 12 	125	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Gm10778	ENSMUST00000189672.1	predicted gene 10778 	5	2	1	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Gen1	ENSMUST00000166117.1	Gen homolog 1, endonuclease (Drosophila) 	209	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.19	< 0.1
Ufc1	ENSMUST00000080001.3	ubiquitin-fold modifier conjugating enzyme 1 	156	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.19	< 0.1
Rgs17	ENSMUST00000131996.2	regulator of G-protein signaling 17 	38	3	0	2	1	0	mmu-miR-21a-3p	-0.18	-0.19	< 0.1
Slc7a1	ENSMUST00000048116.9	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 	254	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.20	< 0.1
Bloc1s4	ENSMUST00000071949.3	biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino 	950	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Arsb	ENSMUST00000091403.4	arylsulfatase B 	1877	3	0	2	1	0	mmu-miR-21a-3p	-0.18	-0.20	< 0.1
Tnfrsf25	ENSMUST00000025706.4	tumor necrosis factor receptor superfamily, member 25 	44	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Ppif	ENSMUST00000022419.6	peptidylprolyl isomerase F (cyclophilin F) 	2388	2	0	2	0	0	mmu-miR-21a-3p	-0.18	-0.22	< 0.1
Tmbim7	ENSMUST00000014673.3	transmembrane BAX inhibitor motif containing 7 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
S100z	ENSMUST00000022186.3	S100 calcium binding protein, zeta 	2	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
4731417B20Rik	ENSMUST00000053319.2	RIKEN cDNA 4731417B20 gene 	5	2	0	1	1	1	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
B230219D22Rik	ENSMUST00000057844.8	RIKEN cDNA B230219D22 gene 	3545	3	1	2	0	2	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Fgf3	ENSMUST00000105898.1	fibroblast growth factor 3 	7	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.26	< 0.1
Fnbp1	ENSMUST00000100208.3	formin binding protein 1 	265	2	0	1	1	6	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
9030617O03Rik	ENSMUST00000069782.5	RIKEN cDNA 9030617O03 gene 	545	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Cda	ENSMUST00000030535.3	cytidine deaminase 	914	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
Fgf1	ENSMUST00000117566.2	fibroblast growth factor 1 	617	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.19	< 0.1
Serpine2	ENSMUST00000027467.5	serine (or cysteine) peptidase inhibitor, clade E, member 2 	1517	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Opn5	ENSMUST00000068355.6	opsin 5 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Tnfsf10	ENSMUST00000046383.6	tumor necrosis factor (ligand) superfamily, member 10 	450	3	1	2	0	0	mmu-miR-21a-3p	-0.18	-0.20	< 0.1
Gatsl2	ENSMUST00000016088.8	GATS protein-like 2 	177	4	0	2	2	1	mmu-miR-21a-3p	-0.18	-0.22	< 0.1
Snrnp48	ENSMUST00000091641.6	small nuclear ribonucleoprotein 48 (U11/U12) 	1602	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.20	< 0.1
Map3k3	ENSMUST00000002044.9	mitogen-activated protein kinase kinase kinase 3 	437	2	0	1	1	1	mmu-miR-21a-3p	-0.18	-0.28	< 0.1
Lifr	ENSMUST00000171588.1	leukemia inhibitory factor receptor 	3637	3	0	1	2	1	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
Fmod	ENSMUST00000048183.7	fibromodulin 	160	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Pawr	ENSMUST00000095313.3	PRKC, apoptosis, WT1, regulator 	1515	1	0	0	1	1	mmu-miR-21a-3p	-0.18	-0.22	< 0.1
Fam69a	ENSMUST00000031198.5	family with sequence similarity 69, member A 	413	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.23	< 0.1
Ftmt	ENSMUST00000025388.5	ferritin mitochondrial 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Fam161b	ENSMUST00000021659.1	family with sequence similarity 161, member B 	76	1	1	0	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Vsx2	ENSMUST00000021665.6	visual system homeobox 2 	5	2	0	2	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Mpzl1	ENSMUST00000068705.7	myelin protein zero-like 1 	392	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Gm9966	ENSMUST00000068485.3	predicted gene 9966 	5	1	1	0	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Gabra1	ENSMUST00000020707.6	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1 	12	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Ctnnb1	ENSMUST00000007130.9	catenin (cadherin associated protein), beta 1 	18415	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Cdc42se2	ENSMUST00000064104.7	CDC42 small effector 2 	5132	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Elmsan1	ENSMUST00000046266.7	ELM2 and Myb/SANT-like domain containing 1 	220	2	0	1	1	1	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
Neil1	ENSMUST00000190245.1	nei endonuclease VIII-like 1 (E. coli) 	311	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.22	< 0.1
Pcdhb22	ENSMUST00000097609.1	protocadherin beta 22 	76	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Wapal	ENSMUST00000048263.8	wings apart-like homolog (Drosophila) 	4563	2	1	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Sept11	ENSMUST00000074733.7	septin 11 	4345	2	0	2	0	0	mmu-miR-21a-3p	-0.18	-0.21	< 0.1
Nps	ENSMUST00000097983.4	neuropeptide S 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Pramef12	ENSMUST00000030326.4	PRAME family member 12 	10	1	1	0	0	1	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Schip1	ENSMUST00000182532.2	schwannomin interacting protein 1 	1132	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Grm8	ENSMUST00000115323.2	glutamate receptor, metabotropic 8 	18	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Preb	ENSMUST00000088063.2	prolactin regulatory element binding 	478	3	2	1	0	0	mmu-miR-21a-3p	-0.18	-0.23	< 0.1
Arvcf	ENSMUST00000115614.3	armadillo repeat gene deleted in velo-cardio-facial syndrome 	90	2	0	2	0	4	mmu-miR-21a-3p	-0.18	-0.19	< 0.1
Nanos1	ENSMUST00000088237.4	nanos homolog 1 (Drosophila) 	79	3	0	1	2	2	mmu-miR-21a-3p	-0.18	-0.32	< 0.1
Trim11	ENSMUST00000108809.2	tripartite motif-containing 11 	610	3	1	1	1	2	mmu-miR-21a-3p	-0.18	-0.28	< 0.1
Ly6g	ENSMUST00000190262.1	lymphocyte antigen 6 complex, locus G 	8	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Atp5sl	ENSMUST00000077338.6	ATP5S-like 	1992	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.19	< 0.1
Rhpn2	ENSMUST00000032705.7	rhophilin, Rho GTPase binding protein 2 	419	1	0	1	0	1	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Gm3460	ENSMUST00000167882.2	predicted gene 3460 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
Nlrp4b	ENSMUST00000117413.2	NLR family, pyrin domain containing 4B 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.18	-0.18	< 0.1
